0, 92.40
311.30, 6.16, 20.60, 88.83
311.81, 6.16, 20.60, 88.83
312.33, 6.16, 20.60, 88.88
312.85, 6.16, 20.60, 88.83
313.36, 6.16, 20.50, 88.45
313.88, 6.16, 20.80, 89.69
314.40, 6.16, 20.40, 87.96
314.91, 6.16, 20.40, 87.96
315.43, 6.16, 20.10, 86.67
315.95, 6.16, 20.50, 88.45
316.46, 6.16, 20.60, 88.88
316.98, 6.16, 20.40, 87.96
317.50, 6.16, 20.60, 88.83
318.02, 6.16, 20.30, 87.53
318.53, 6.16, 20.50, 88.40
319.05, 6.16, 20.60, 88.83
319.57, 6.16, 20.80, 89.75
320.08, 6.16, 20.90, 90.12
320.60, 6.16, 20.80, 89.69
321.12, 6.16, 20.30, 87.59
321.64, 6.16, 20.50, 88.40
322.15, 6.16, 20.70, 89.26
322.67, 6.16, 20.50, 88.40
323.19, 6.16, 20.70, 89.32
323.70, 6.16, 20.70, 89.32
324.22, 6.16, 20.60, 88.77
324.74, 6.16, 20.60, 88.88
325.25, 6.16, 20.60, 88.83
325.77, 6.16, 20.60, 88.83
326.29, 6.16, 20.50, 88.45
326.80, 6.16, 20.50, 88.40
327.32, 6.16, 20.60, 88.88
327.84, 6.16, 20.70, 89.32
328.36, 6.16, 20.80, 89.69
328.87, 6.16, 20.40, 87.96
329.39, 6.16, 20.60, 88.88
329.91, 6.16, 20.50, 88.40
330.42, 6.16, 20.40, 88.02
330.94, 6.16, 20.60, 88.83
331.46, 6.16, 20.40, 87.96
331.98, 6.16, 20.40, 87.96
332.49, 6.16, 20.60, 88.83
333.01, 6.16, 20.70, 89.26
333.53, 6.16, 20.30, 87.59
334.04, 6.16, 20.40, 87.96
334.56, 6.16, 20.60, 88.88
335.08, 6.16, 20.40, 87.96
335.59, 6.16, 20.50, 88.40
336.11, 6.16, 20.40, 87.91
336.63, 6.16, 20.50, 88.40
337.14, 6.16, 20.60, 88.88
337.66, 6.16, 20.30, 87.53
338.18, 6.16, 20.70, 89.26
338.70, 6.16, 20.40, 87.96
339.21, 6.16, 20.60, 88.83
339.73, 6.16, 20.50, 88.45
340.25, 6.16, 20.50, 88.40
340.76, 6.16, 20.60, 88.83
341.28, 6.16, 20.50, 88.40
341.80, 6.16, 20.70, 89.26
342.32, 6.16, 20.30, 87.53
342.83, 6.16, 20.50, 88.40
343.35, 6.16, 20.60, 88.83
343.87, 6.16, 20.40, 87.96
344.38, 6.16, 20.40, 87.96
344.90, 6.16, 20.50, 88.40
345.42, 6.16, 20.80, 89.63
345.93, 6.16, 20.90, 90.12
346.45, 6.16, 20.50, 88.40
346.97, 6.16, 20.70, 89.26
347.48, 6.16, 20.50, 88.40
348.00, 6.16, 20.60, 88.77
348.52, 6.16, 20.60, 88.83
349.04, 6.16, 20.50, 88.34
349.55, 6.16, 20.70, 89.26
350.07, 6.16, 20.50, 88.40
350.59, 6.16, 20.60, 88.83
351.10, 6.16, 20.60, 88.83
351.62, 6.16, 20.60, 88.83
352.14, 6.16, 20.60, 88.77
352.65, 6.16, 20.70, 89.26
353.17, 6.16, 20.70, 89.20
353.69, 6.16, 20.20, 87.10
354.21, 6.16, 20.70, 89.26
354.72, 6.16, 20.50, 88.34
355.24, 6.16, 20.60, 88.83
355.76, 6.16, 20.60, 88.83
356.27, 6.16, 20.60, 88.77
356.79, 6.16, 20.70, 89.20
357.31, 6.16, 20.60, 88.77
357.83, 6.16, 20.70, 89.20
358.34, 6.16, 20.70, 89.20
358.86, 6.16, 20.60, 88.77
359.38, 6.15, 20.40, 87.85
359.89, 6.15, 20.30, 87.36
360.41, 6.15, 20.50, 88.28
360.93, 6.15, 20.50, 88.28
361.44, 6.16, 20.70, 89.20
361.96, 6.16, 20.60, 88.77
362.48, 6.16, 20.70, 89.20
362.99, 6.16, 20.90, 90.06
363.51, 6.16, 20.50, 88.34
364.03, 6.16, 20.90, 90.06
364.55, 6.16, 20.60, 88.77
365.06, 6.16, 20.90, 90.06
365.58, 6.16, 20.80, 89.63
366.10, 6.16, 20.70, 89.20
366.61, 6.16, 20.60, 88.83
367.13, 6.16, 20.60, 88.77
367.65, 6.16, 20.80, 89.63
368.17, 6.16, 21.00, 90.49
368.68, 6.16, 20.80, 89.63
369.20, 6.16, 20.90, 90.12
369.72, 6.16, 20.80, 89.63
370.23, 6.16, 20.70, 89.26
370.75, 6.16, 20.90, 90.12
371.27, 6.16, 20.90, 90.06
371.78, 6.16, 20.80, 89.69
372.30, 6.16, 20.80, 89.69
372.82, 6.16, 20.90, 90.12
373.33, 6.16, 20.60, 88.88
373.85, 6.16, 20.90, 90.12
374.37, 6.16, 20.80, 89.69
374.89, 6.16, 21.10, 91.04
375.40, 6.16, 20.90, 90.12
375.92, 6.16, 21.00, 90.55
376.44, 6.16, 20.90, 90.12
376.95, 6.16, 20.80, 89.75
377.47, 6.16, 21.00, 90.55
377.99, 6.16, 20.90, 90.18
378.51, 6.16, 20.90, 90.18
379.02, 6.16, 20.90, 90.12
379.54, 6.16, 20.90, 90.12
380.06, 6.16, 20.90, 90.12
380.57, 6.16, 21.10, 91.04
381.09, 6.16, 21.20, 91.47
381.61, 6.16, 21.10, 91.04
382.12, 6.16, 21.00, 90.61
382.64, 6.16, 21.10, 91.04
383.16, 6.16, 21.00, 90.61
383.67, 6.16, 20.90, 90.18
384.19, 6.16, 20.80, 89.75
384.71, 6.16, 21.20, 91.47
385.23, 6.16, 21.50, 92.77
385.74, 6.16, 20.90, 90.18
386.26, 6.17, 21.10, 91.10
386.78, 6.16, 21.20, 91.47
387.29, 6.16, 20.90, 90.18
387.81, 6.16, 20.50, 88.45
388.33, 6.16, 20.90, 90.12
388.85, 6.16, 20.90, 90.18
389.36, 6.16, 20.40, 87.96
389.88, 6.16, 20.80, 89.63
390.40, 6.16, 20.50, 88.40
390.91, 6.16, 20.30, 87.53
391.43, 6.16, 20.60, 88.83
391.95, 6.16, 20.80, 89.69
392.46, 6.16, 21.00, 90.61
392.98, 6.16, 20.60, 88.88
393.50, 6.16, 20.90, 90.18
394.02, 6.16, 21.00, 90.61
394.53, 6.17, 21.10, 91.10
395.05, 6.16, 20.80, 89.75
395.57, 6.16, 20.70, 89.32
396.08, 6.17, 21.30, 91.96
396.60, 6.17, 20.90, 90.30
397.12, 6.18, 21.00, 90.79
397.63, 6.17, 20.90, 90.30
398.15, 6.17, 20.90, 90.24
398.67, 6.17, 20.80, 89.81
399.18, 6.17, 20.90, 90.30
399.70, 6.17, 20.90, 90.30
400.22, 6.17, 21.10, 91.10
400.74, 6.17, 21.00, 90.67
401.25, 6.17, 20.90, 90.24
401.77, 6.17, 20.90, 90.30
402.29, 6.18, 21.00, 90.79
402.80, 6.18, 21.30, 92.08
403.32, 6.18, 21.10, 91.22
403.84, 6.18, 21.10, 91.22
404.36, 6.17, 21.00, 90.67
404.87, 6.17, 21.10, 91.16
405.39, 6.18, 21.10, 91.22
405.91, 6.17, 21.00, 90.73
406.42, 6.17, 20.80, 89.86
406.94, 6.18, 21.00, 90.79
407.46, 6.17, 20.90, 90.30
407.97, 6.18, 21.10, 91.22
408.49, 6.18, 21.00, 90.79
409.01, 6.17, 21.30, 92.02
409.52, 6.18, 21.40, 92.52
410.04, 6.18, 20.60, 89.06
410.56, 6.17, 21.00, 90.73
411.08, 6.17, 20.90, 90.30
411.59, 6.18, 21.20, 91.65
412.11, 6.18, 21.10, 91.22
412.63, 6.18, 21.40, 92.52
413.14, 6.17, 21.30, 92.02
413.66, 6.18, 21.10, 91.22
414.18, 6.18, 21.00, 90.79
414.70, 6.17, 20.80, 89.86
415.21, 6.17, 21.20, 91.59
415.73, 6.17, 21.20, 91.59
416.25, 6.18, 21.30, 92.08
416.76, 6.18, 21.10, 91.22
417.28, 6.18, 21.20, 91.71
417.80, 6.18, 21.20, 91.71
418.31, 6.17, 21.20, 91.59
418.83, 6.18, 20.90, 90.35
419.35, 6.18, 21.00, 90.79
419.86, 6.18, 21.00, 90.79
420.38, 6.18, 21.40, 92.58
420.90, 6.18, 21.50, 93.07
421.42, 6.18, 21.40, 92.64
421.93, 6.18, 21.80, 94.37
422.45, 6.18, 21.50, 93.07
422.97, 6.18, 21.30, 92.14
423.48, 6.18, 21.60, 93.44
424.00, 6.19, 21.50, 93.13
424.52, 6.18, 21.50, 93.07
425.04, 6.18, 21.70, 93.93
425.55, 6.18, 21.70, 93.93
426.07, 6.18, 21.80, 94.37
426.59, 6.18, 21.50, 93.07
427.10, 6.18, 21.70, 93.93
427.62, 6.19, 21.70, 94.00
428.14, 6.19, 21.70, 94.00
428.65, 6.19, 21.50, 93.13
429.17, 6.19, 21.70, 94.00
429.69, 6.19, 21.60, 93.56
430.20, 6.19, 21.80, 94.43
430.72, 6.19, 21.90, 94.86
431.24, 6.19, 21.50, 93.13
431.76, 6.17, 20.90, 90.30
432.27, 6.17, 20.20, 87.22
432.79, 6.18, 21.30, 92.08
433.31, 6.19, 21.60, 93.62
433.82, 6.19, 21.90, 94.86
434.34, 6.19, 21.90, 94.86
434.86, 6.19, 21.60, 93.56
435.37, 6.19, 22.00, 95.30
435.89, 6.19, 22.00, 95.36
436.41, 6.19, 21.80, 94.43
436.93, 6.19, 21.70, 94.00
437.44, 6.19, 21.90, 94.86
437.96, 6.19, 22.00, 95.36
438.48, 6.19, 21.90, 94.92
438.99, 6.19, 22.00, 95.36
439.51, 6.19, 21.70, 94.06
